grammar_point_id,level_min,level_max,row_order,category_zh,category_en,category_name_zh,category_name_en,subitem_zh,subitem_en,content_zh,content_en,review_status,source_id,source_locator_zh,source_locator_en,notes
hsk26-g79-030,7,9,30,短语,Phrases,固定短语,Fixed phrases,四字格,Four-character patterns,非A非B,非A非B,syllabus_only,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:17609,reference/HSK_SYLLABUS_EN.md:17611,
hsk26-g79-031,7,9,31,短语,Phrases,固定短语,Fixed phrases,四字格,Four-character patterns,忽A忽B,忽A忽B,syllabus_only,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:17610,reference/HSK_SYLLABUS_EN.md:17612,
hsk26-g79-032,7,9,32,短语,Phrases,固定短语,Fixed phrases,四字格,Four-character patterns,或A或B,或A或B,syllabus_only,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:17611,reference/HSK_SYLLABUS_EN.md:17613,
hsk26-g79-033,7,9,33,短语,Phrases,固定短语,Fixed phrases,四字格,Four-character patterns,可A可B,可A可B,syllabus_only,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:17612,reference/HSK_SYLLABUS_EN.md:17614,
hsk26-g79-034,7,9,34,短语,Phrases,固定短语,Fixed phrases,四字格,Four-character patterns,连A带B,连A带B,syllabus_only,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:17613,reference/HSK_SYLLABUS_EN.md:17615,
hsk26-g79-035,7,9,35,短语,Phrases,固定短语,Fixed phrases,四字格,Four-character patterns,七A八B,七A八B,syllabus_only,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:17614,reference/HSK_SYLLABUS_EN.md:17616,
hsk26-g79-036,7,9,36,短语,Phrases,固定短语,Fixed phrases,四字格,Four-character patterns,时A时B,时A时B,syllabus_only,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:17615,reference/HSK_SYLLABUS_EN.md:17617,
hsk26-g79-037,7,9,37,短语,Phrases,固定短语,Fixed phrases,四字格,Four-character patterns,无A不B,无A不B,syllabus_only,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:17616,reference/HSK_SYLLABUS_EN.md:17618,
hsk26-g79-038,7,9,38,短语,Phrases,固定短语,Fixed phrases,四字格,Four-character patterns,无A可B,无A可B,syllabus_only,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:17617,reference/HSK_SYLLABUS_EN.md:17619,
hsk26-g79-039,7,9,39,短语,Phrases,固定短语,Fixed phrases,四字格,Four-character patterns,自A自B,自A自B,syllabus_only,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:17618,reference/HSK_SYLLABUS_EN.md:17620,
hsk26-g79-040,7,9,40,短语,Phrases,固定短语,Fixed phrases,其他（话语标记）,Other (discourse markers),不瞒你说,to tell you the truth,syllabus_only,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:17619,reference/HSK_SYLLABUS_EN.md:17621,
hsk26-g79-041,7,9,41,短语,Phrases,固定短语,Fixed phrases,其他（话语标记）,Other (discourse markers),不是,不是,syllabus_only,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:17620,reference/HSK_SYLLABUS_EN.md:17622,
hsk26-g79-042,7,9,42,短语,Phrases,固定短语,Fixed phrases,其他（话语标记）,Other (discourse markers),不是我说你,不是我说你,syllabus_only,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:17621,reference/HSK_SYLLABUS_EN.md:17623,
hsk26-g79-043,7,9,43,短语,Phrases,固定短语,Fixed phrases,其他（话语标记）,Other (discourse markers),反过来（说）,conversely,syllabus_only,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:17622,reference/HSK_SYLLABUS_EN.md:17624,
hsk26-g79-044,7,9,44,短语,Phrases,固定短语,Fixed phrases,其他（话语标记）,Other (discourse markers),概括来说,to summarize,syllabus_only,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:17623,reference/HSK_SYLLABUS_EN.md:17625,
hsk26-g79-045,7,9,45,短语,Phrases,固定短语,Fixed phrases,其他（话语标记）,Other (discourse markers),归根到底,ultimately,syllabus_only,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:17624,reference/HSK_SYLLABUS_EN.md:17626,
hsk26-g79-046,7,9,46,短语,Phrases,固定短语,Fixed phrases,其他（话语标记）,Other (discourse markers),话是这么说,话是这么说,syllabus_only,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:17625,reference/HSK_SYLLABUS_EN.md:17627,
hsk26-g79-047,7,9,47,短语,Phrases,固定短语,Fixed phrases,其他（话语标记）,Other (discourse markers),话（又）说回来,returning to the topic,syllabus_only,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:17626,reference/HSK_SYLLABUS_EN.md:17628,
hsk26-g79-048,7,9,48,短语,Phrases,固定短语,Fixed phrases,其他（话语标记）,Other (discourse markers),换句话说,in other words,syllabus_only,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:17627,reference/HSK_SYLLABUS_EN.md:17629,
hsk26-g79-049,7,9,49,短语,Phrases,固定短语,Fixed phrases,其他（话语标记）,Other (discourse markers),简（而）言之,in brief,syllabus_only,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:17628,reference/HSK_SYLLABUS_EN.md:17630,
hsk26-g79-050,7,9,50,短语,Phrases,固定短语,Fixed phrases,其他（话语标记）,Other (discourse markers),可不（是嘛）,可不（是嘛）,syllabus_only,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:17629,reference/HSK_SYLLABUS_EN.md:17631,
hsk26-g79-051,7,9,51,短语,Phrases,固定短语,Fixed phrases,其他（话语标记）,Other (discourse markers),老实说,to be honest,syllabus_only,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:17630,reference/HSK_SYLLABUS_EN.md:17632,
hsk26-g79-052,7,9,52,短语,Phrases,固定短语,Fixed phrases,其他（话语标记）,Other (discourse markers),（你）还别说,（你）还别说,syllabus_only,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:17631,reference/HSK_SYLLABUS_EN.md:17633,
hsk26-g79-053,7,9,53,短语,Phrases,固定短语,Fixed phrases,其他（话语标记）,Other (discourse markers),你看你,你看你,syllabus_only,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:17632,reference/HSK_SYLLABUS_EN.md:17634,
hsk26-g79-054,7,9,54,短语,Phrases,固定短语,Fixed phrases,其他（话语标记）,Other (discourse markers),说到哪儿去了,说到哪儿去了,syllabus_only,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:17633,reference/HSK_SYLLABUS_EN.md:17635,
hsk26-g79-055,7,9,55,短语,Phrases,固定短语,Fixed phrases,其他（话语标记）,Other (discourse markers),说真的,说真的,syllabus_only,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:17634,reference/HSK_SYLLABUS_EN.md:17636,
hsk26-g79-056,7,9,56,短语,Phrases,固定短语,Fixed phrases,其他（话语标记）,Other (discourse markers),退一步说,taking a step back,syllabus_only,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:17635,reference/HSK_SYLLABUS_EN.md:17637,
hsk26-g79-057,7,9,57,短语,Phrases,固定短语,Fixed phrases,其他（话语标记）,Other (discourse markers),无论如何,无论如何,syllabus_only,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:17636,reference/HSK_SYLLABUS_EN.md:17638,
hsk26-g79-058,7,9,58,短语,Phrases,固定短语,Fixed phrases,其他（话语标记）,Other (discourse markers),要（让）我说,要（让）我说,syllabus_only,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:17637,reference/HSK_SYLLABUS_EN.md:17639,
hsk26-g79-059,7,9,59,短语,Phrases,固定短语,Fixed phrases,其他（话语标记）,Other (discourse markers),这不,这不,syllabus_only,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:17638,reference/HSK_SYLLABUS_EN.md:17640,
hsk26-g79-060,7,9,60,短语,Phrases,固定短语,Fixed phrases,其他（话语标记）,Other (discourse markers),这样一来,这样一来,syllabus_only,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:17639,reference/HSK_SYLLABUS_EN.md:17641,
hsk26-g79-061,7,9,61,短语,Phrases,固定短语,Fixed phrases,其他（话语标记）,Other (discourse markers),真是的,真是的,syllabus_only,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:17640,reference/HSK_SYLLABUS_EN.md:17642,
hsk26-g79-062,7,9,62,短语,Phrases,固定短语,Fixed phrases,其他（话语标记）,Other (discourse markers),综上所述,as summarized above,syllabus_only,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:17641,reference/HSK_SYLLABUS_EN.md:17643,
hsk26-g79-063,7,9,63,短语,Phrases,固定短语,Fixed phrases,其他（话语标记）,Other (discourse markers),总的来说,generally speaking,syllabus_only,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:17642,reference/HSK_SYLLABUS_EN.md:17644,
hsk26-g79-064,7,9,64,短语,Phrases,固定短语,Fixed phrases,其他（话语标记）,Other (discourse markers),总而言之,in summary,syllabus_only,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:17643,reference/HSK_SYLLABUS_EN.md:17645,
hsk26-g79-065,7,9,65,固定格式,Fixed formats,,,,,X到这个地步/份上,X到这个地步/份上,syllabus_only,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:17644,reference/HSK_SYLLABUS_EN.md:17646,
hsk26-g79-066,7,9,66,固定格式,Fixed formats,,,,,X得要命/要死,X得要命/要死,syllabus_only,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:17645,reference/HSK_SYLLABUS_EN.md:17647,
hsk26-g79-067,7,9,67,固定格式,Fixed formats,,,,,X都不/没X,X都不/没X,syllabus_only,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:17646,reference/HSK_SYLLABUS_EN.md:17648,
hsk26-g79-068,7,9,68,固定格式,Fixed formats,,,,,X就X个Y,X就X个Y,syllabus_only,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:17647,reference/HSK_SYLLABUS_EN.md:17649,
hsk26-g79-069,7,9,69,固定格式,Fixed formats,,,,,X了Y，Y了X,X了Y，Y了X,syllabus_only,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:17648,reference/HSK_SYLLABUS_EN.md:17650,
hsk26-g79-070,7,9,70,固定格式,Fixed formats,,,,,X也好，Y也罢,X也好，Y也罢,syllabus_only,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:17649,reference/HSK_SYLLABUS_EN.md:17651,
hsk26-g79-071,7,9,71,固定格式,Fixed formats,,,,,别提（有）多+形容词+了,别提（有）多 + adjective + 了,syllabus_only,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:17650,reference/HSK_SYLLABUS_EN.md:17652,
hsk26-g79-072,7,9,72,固定格式,Fixed formats,,,,,不亚于……,不亚于……,syllabus_only,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:17651,reference/HSK_SYLLABUS_EN.md:17653,
hsk26-g79-073,7,9,73,固定格式,Fixed formats,,,,,不知X是/才好,不知X是/才好,syllabus_only,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:17652,reference/HSK_SYLLABUS_EN.md:17654,
hsk26-g79-074,7,9,74,固定格式,Fixed formats,,,,,动不动就……,动不动就……,syllabus_only,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:17653,reference/HSK_SYLLABUS_EN.md:17655,
hsk26-g79-075,7,9,75,固定格式,Fixed formats,,,,,动词+得个……,verb + 得个…,syllabus_only,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:17654,reference/HSK_SYLLABUS_EN.md:17656,
hsk26-g79-076,7,9,76,固定格式,Fixed formats,,,,,动词+个X,verb + 个X,syllabus_only,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:17655,reference/HSK_SYLLABUS_EN.md:17657,
hsk26-g79-077,7,9,77,固定格式,Fixed formats,,,,,该X（就）X，该Y（就）Y,该X（就）X，该Y（就）Y,syllabus_only,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:17656,reference/HSK_SYLLABUS_EN.md:17658,
hsk26-g79-078,7,9,78,固定格式,Fixed formats,,,,,何至于……,何至于……,syllabus_only,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:17657,reference/HSK_SYLLABUS_EN.md:17659,
hsk26-g79-079,7,9,79,固定格式,Fixed formats,,,,,仅次于X,仅次于X,syllabus_only,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:17658,reference/HSK_SYLLABUS_EN.md:17660,
hsk26-g79-080,7,9,80,固定格式,Fixed formats,,,,,看在X的面子上,看在X的面子上,syllabus_only,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:17659,reference/HSK_SYLLABUS_EN.md:17661,
hsk26-g79-081,7,9,81,固定格式,Fixed formats,,,,,没什么+动词+头儿,没什么 + verb + 头儿,syllabus_only,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:17660,reference/HSK_SYLLABUS_EN.md:17662,
hsk26-g79-082,7,9,82,固定格式,Fixed formats,,,,,没什么好+动词+的,没什么好 + verb + 的,syllabus_only,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:17661,reference/HSK_SYLLABUS_EN.md:17663,
hsk26-g79-083,7,9,83,固定格式,Fixed formats,,,,,莫过于……,莫过于……,syllabus_only,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:17662,reference/HSK_SYLLABUS_EN.md:17664,
hsk26-g79-084,7,9,84,固定格式,Fixed formats,,,,,你说你一个X，……,你说你一个X，……,syllabus_only,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:17663,reference/HSK_SYLLABUS_EN.md:17665,
hsk26-g79-085,7,9,85,固定格式,Fixed formats,,,,,什么A的B的,什么A的B的,syllabus_only,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:17664,reference/HSK_SYLLABUS_EN.md:17666,
hsk26-g79-086,7,9,86,固定格式,Fixed formats,,,,,视……而定,视……而定,syllabus_only,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:17665,reference/HSK_SYLLABUS_EN.md:17667,
hsk26-g79-087,7,9,87,固定格式,Fixed formats,,,,,谈何……,谈何……,syllabus_only,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:17666,reference/HSK_SYLLABUS_EN.md:17668,
hsk26-g79-088,7,9,88,固定格式,Fixed formats,,,,,无非/不过/只是……罢了/而已,无非/不过/只是……罢了/而已,syllabus_only,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:17667,reference/HSK_SYLLABUS_EN.md:17669,
hsk26-g79-089,7,9,89,固定格式,Fixed formats,,,,,想X之所想，急X之所急,想X之所想，急X之所急,syllabus_only,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:17668,reference/HSK_SYLLABUS_EN.md:17670,
hsk26-g79-090,7,9,90,固定格式,Fixed formats,,,,,向……致以……,向……致以……,syllabus_only,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:17669,reference/HSK_SYLLABUS_EN.md:17671,
hsk26-g79-091,7,9,91,固定格式,Fixed formats,,,,,要X有/没X，要Y有/没Y,要X有/没X，要Y有/没Y,syllabus_only,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:17670,reference/HSK_SYLLABUS_EN.md:17672,
hsk26-g79-092,7,9,92,固定格式,Fixed formats,,,,,因……而……,因……而……,syllabus_only,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:17671,reference/HSK_SYLLABUS_EN.md:17673,
hsk26-g79-093,7,9,93,固定格式,Fixed formats,,,,,有何X,有何X,syllabus_only,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:17672,reference/HSK_SYLLABUS_EN.md:17674,
hsk26-g79-094,7,9,94,固定格式,Fixed formats,,,,,有什么+动词+头儿,有什么 + verb + 头儿,syllabus_only,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:17673,reference/HSK_SYLLABUS_EN.md:17675,
hsk26-g79-095,7,9,95,固定格式,Fixed formats,,,,,（在）……之余,（在）……之余,syllabus_only,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:17674,reference/HSK_SYLLABUS_EN.md:17676,
hsk26-g79-096,7,9,96,固定格式,Fixed formats,,,,,值此……之际，……,值此……之际，……,syllabus_only,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:17675,reference/HSK_SYLLABUS_EN.md:17677,
hsk26-g79-097,7,9,97,句子的类型,Sentence types,特殊句型,Special sentence patterns,比较句5,Comparative sentences 5,A+形容词+于/过+B,A + adjective + 于/过 + B,syllabus_only,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:17676,reference/HSK_SYLLABUS_EN.md:17678,
hsk26-g79-098,7,9,98,句子的类型,Sentence types,简单复句,Simple complex sentences,并列复句,Coordinate complex sentences,一来……，二来……，三来……,一来……，二来……，三来……,syllabus_only,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:17677,reference/HSK_SYLLABUS_EN.md:17679,
hsk26-g79-099,7,9,99,句子的类型,Sentence types,简单复句,Simple complex sentences,并列复句,Coordinate complex sentences,一则……，二则……，三则……,一则……，二则……，三则……,syllabus_only,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:17678,reference/HSK_SYLLABUS_EN.md:17680,
hsk26-g79-100,7,9,100,句子的类型,Sentence types,简单复句,Simple complex sentences,解说复句,Explanatory complex sentences,所谓……，就是……,所谓……，就是……,syllabus_only,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:17679,reference/HSK_SYLLABUS_EN.md:17681,
hsk26-g79-101,7,9,101,句子的类型,Sentence types,简单复句,Simple complex sentences,选择复句,Alternative complex sentences,或……，或……,或……，或……,syllabus_only,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:17680,reference/HSK_SYLLABUS_EN.md:17682,
hsk26-g79-102,7,9,102,句子的类型,Sentence types,简单复句,Simple complex sentences,选择复句,Alternative complex sentences,宁可/宁愿……，也不……,宁可/宁愿……，也不……,syllabus_only,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:17681,reference/HSK_SYLLABUS_EN.md:17683,
hsk26-g79-103,7,9,103,句子的类型,Sentence types,简单复句,Simple complex sentences,选择复句,Alternative complex sentences,与其……，宁愿/宁可……,与其……，宁愿/宁可……,syllabus_only,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:17682,reference/HSK_SYLLABUS_EN.md:17684,
hsk26-g79-104,7,9,104,句子的类型,Sentence types,简单复句,Simple complex sentences,转折复句,Adversative complex sentences,X（倒）是X（了），……,X（倒）是X（了），……,syllabus_only,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:17683,reference/HSK_SYLLABUS_EN.md:17685,
hsk26-g79-105,7,9,105,句子的类型,Sentence types,简单复句,Simple complex sentences,转折复句,Adversative complex sentences,别看……，……,别看……，……,syllabus_only,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:17684,reference/HSK_SYLLABUS_EN.md:17686,
hsk26-g79-106,7,9,106,句子的类型,Sentence types,简单复句,Simple complex sentences,转折复句,Adversative complex sentences,虽说……，但/可……,虽说……，但/可……,syllabus_only,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:17685,reference/HSK_SYLLABUS_EN.md:17687,
hsk26-g79-107,7,9,107,句子的类型,Sentence types,简单复句,Simple complex sentences,条件复句,Conditional complex sentences,无论……与否，都……,无论……与否，都……,syllabus_only,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:17686,reference/HSK_SYLLABUS_EN.md:17688,
hsk26-g79-108,7,9,108,句子的类型,Sentence types,简单复句,Simple complex sentences,条件复句,Conditional complex sentences,凡……（者），均（可）……,凡……（者），均（可）……,syllabus_only,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:17687,reference/HSK_SYLLABUS_EN.md:17689,
hsk26-g79-109,7,9,109,句子的类型,Sentence types,简单复句,Simple complex sentences,假设复句,Hypothetical complex sentences,假若/假使……，……,假若/假使……，……,syllabus_only,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:17688,reference/HSK_SYLLABUS_EN.md:17690,
hsk26-g79-110,7,9,110,句子的类型,Sentence types,简单复句,Simple complex sentences,假设复句,Hypothetical complex sentences,幸亏/幸好……，不然/否则……,幸亏/幸好……，不然/否则……,syllabus_only,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:17689,reference/HSK_SYLLABUS_EN.md:17691,
hsk26-g79-111,7,9,111,句子的类型,Sentence types,简单复句,Simple complex sentences,假设复句,Hypothetical complex sentences,纵然/纵使……，也……,纵然/纵使……，也……,syllabus_only,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:17690,reference/HSK_SYLLABUS_EN.md:17692,
hsk26-g79-112,7,9,112,句子的类型,Sentence types,简单复句,Simple complex sentences,因果复句,Causal complex sentences,（因）……，故……,（因）……，故……,syllabus_only,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:17691,reference/HSK_SYLLABUS_EN.md:17693,
hsk26-g79-113,7,9,113,句子的类型,Sentence types,简单复句,Simple complex sentences,因果复句,Causal complex sentences,……，以至（于）……,……，以至（于）……,syllabus_only,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:17692,reference/HSK_SYLLABUS_EN.md:17694,
hsk26-g79-114,7,9,114,句子的类型,Sentence types,简单复句,Simple complex sentences,递进复句,Progressive complex sentences,别说……，都/也……,别说……，都/也……,syllabus_only,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:17693,reference/HSK_SYLLABUS_EN.md:17695,
hsk26-g79-115,7,9,115,句子的类型,Sentence types,简单复句,Simple complex sentences,递进复句,Progressive complex sentences,……不说，还……,……不说，还……,syllabus_only,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:17694,reference/HSK_SYLLABUS_EN.md:17696,
hsk26-g79-116,7,9,116,句子的类型,Sentence types,简单复句,Simple complex sentences,递进复句,Progressive complex sentences,连……都……，更不用说……了,连……都……，更不用说……了,syllabus_only,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:17695,reference/HSK_SYLLABUS_EN.md:17697,
hsk26-g79-117,7,9,117,句子的类型,Sentence types,简单复句,Simple complex sentences,递进复句,Progressive complex sentences,……尚且……，（更）何况……,……尚且……，（更）何况……,syllabus_only,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:17696,reference/HSK_SYLLABUS_EN.md:17698,
hsk26-g79-118,7,9,118,句子的类型,Sentence types,简单复句,Simple complex sentences,递进复句,Progressive complex sentences,……，更不用说……了,……，更不用说……了,syllabus_only,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:17697,reference/HSK_SYLLABUS_EN.md:17699,
hsk26-g79-119,7,9,119,句子的类型,Sentence types,简单复句,Simple complex sentences,目的复句,Purposive complex sentences,为（了）……起见，……,为（了）……起见，……,syllabus_only,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:17698,reference/HSK_SYLLABUS_EN.md:17700,
hsk26-g79-120,7,9,120,句子的类型,Sentence types,简单复句,Simple complex sentences,目的复句,Purposive complex sentences,……，以……,……，以……,syllabus_only,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:17699,reference/HSK_SYLLABUS_EN.md:17701,
hsk26-g79-121,7,9,121,句子的类型,Sentence types,简单复句,Simple complex sentences,紧缩复句,Contracted complex sentences,非得……才……,非得……才……,syllabus_only,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:17700,reference/HSK_SYLLABUS_EN.md:17702,
hsk26-g79-122,7,9,122,句子的类型,Sentence types,简单复句,Simple complex sentences,紧缩复句,Contracted complex sentences,任……也……,任……也……,syllabus_only,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:17701,reference/HSK_SYLLABUS_EN.md:17703,
hsk26-g79-123,7,9,123,句子的类型,Sentence types,多重复句,Multi-clause complex sentences,,,多重并列复句,multi-clause coordinate complex sentences,syllabus_only,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:17702,reference/HSK_SYLLABUS_EN.md:17704,
hsk26-g79-124,7,9,124,句子的类型,Sentence types,多重复句,Multi-clause complex sentences,,,多重转折复句,multi-clause adversative complex sentences,syllabus_only,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:17703,reference/HSK_SYLLABUS_EN.md:17705,
hsk26-g79-125,7,9,125,句子的类型,Sentence types,多重复句,Multi-clause complex sentences,,,多重假设复句,multi-clause hypothetical complex sentences,syllabus_only,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:17704,reference/HSK_SYLLABUS_EN.md:17706,
hsk26-g79-126,7,9,126,句子的类型,Sentence types,多重复句,Multi-clause complex sentences,,,多重因果复句,multi-clause causal complex sentences,syllabus_only,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:17705,reference/HSK_SYLLABUS_EN.md:17707,
hsk26-g79-127,7,9,127,句子的类型,Sentence types,多重复句,Multi-clause complex sentences,,,多重递进复句,multi-clause progressive complex sentences,syllabus_only,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:17706,reference/HSK_SYLLABUS_EN.md:17708,
hsk26-g79-128,7,9,128,语段（句群）,Discourse segments (sentence groups),,,,,时间顺序,time order,syllabus_only,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:17707,reference/HSK_SYLLABUS_EN.md:17709,
hsk26-g79-129,7,9,129,语段（句群）,Discourse segments (sentence groups),,,,,空间顺序,spatial order,syllabus_only,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:17708,reference/HSK_SYLLABUS_EN.md:17710,
hsk26-g79-130,7,9,130,语段（句群）,Discourse segments (sentence groups),,,,,逻辑顺序,logical order,syllabus_only,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:17709,reference/HSK_SYLLABUS_EN.md:17711,
hsk26-g79-131,7,9,131,语段（句群）,Discourse segments (sentence groups),,,,,话题延伸,topic extension,syllabus_only,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:17710,reference/HSK_SYLLABUS_EN.md:17712,
hsk26-g79-132,7,9,132,语段（句群）,Discourse segments (sentence groups),,,,,话题转换,topic shift,syllabus_only,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:17711,reference/HSK_SYLLABUS_EN.md:17713,
hsk26-g79-133,7,9,133,语段（句群）,Discourse segments (sentence groups),,,,,承前省略,ellipsis referring back to previous context,syllabus_only,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:17712,reference/HSK_SYLLABUS_EN.md:17714,
hsk26-g79-134,7,9,134,语段（句群）,Discourse segments (sentence groups),,,,,蒙后省略,ellipsis recoverable from following context,syllabus_only,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:17713,reference/HSK_SYLLABUS_EN.md:17715,
